"","shRNAname","label","score"
"Trp53_833_sas","Trp53_833_sas",0,-6.07201043463345
"Trp53_834_sas","Trp53_834_sas",0,-6.32552584558946
"Trp53_835_sas","Trp53_835_sas",0,-5.74592654816484
"Trp53_836_sas","Trp53_836_sas",0,-6.11710933911924
"Trp53_837_sas","Trp53_837_sas",0,-6.4757334309664
"Trp53_838_sas","Trp53_838_sas",0,-7.46822695502059
"Trp53_839_sas","Trp53_839_sas",0,-7.52202626590065
"Trp53_84_sas","Trp53_84_sas",0,-7.97039766639992
"Trp53_840_sas","Trp53_840_sas",0,-6.67664234557154
"Trp53_841_sas","Trp53_841_sas",0,-6.84783164839401
"Trp53_842_sas","Trp53_842_sas",0,-6.50140750780353
"Trp53_843_sas","Trp53_843_sas",0,-6.04439411935845
"Trp53_844_sas","Trp53_844_sas",0,-7.81948660212773
"Trp53_845_sas","Trp53_845_sas",0,-7.72095335227112
"Trp53_846_sas","Trp53_846_sas",0,-6.25711045467907
"Trp53_847_sas","Trp53_847_sas",0,-6.15587415750248
"Trp53_848_sas","Trp53_848_sas",0,-6
"Trp53_849_sas","Trp53_849_sas",1,-0.648899911997235
"Trp53_85_sas","Trp53_85_sas",1,-2.19417224692821
"Trp53_850_sas","Trp53_850_sas",0,-3.48807662902282
"Trp53_851_sas","Trp53_851_sas",0,-4.75092825221266
"Trp53_852_sas","Trp53_852_sas",0,-6.02014486051286
"Trp53_853_sas","Trp53_853_sas",0,-7.15288838445491
"Trp53_854_sas","Trp53_854_sas",1,-2.03453469361563
"Trp53_855_sas","Trp53_855_sas",0,-8.11115218176593
"Trp53_856_sas","Trp53_856_sas",0,-8.26444069303254
"Trp53_857_sas","Trp53_857_sas",0,-7.65185470531111
"Trp53_858_sas","Trp53_858_sas",1,0.779073797450383
"Trp53_859_sas","Trp53_859_sas",1,2.26645441773789
"Trp53_86_sas","Trp53_86_sas",0,-8.125953835384
"Trp53_860_sas","Trp53_860_sas",0,-3.56345605624111
"Trp53_861_sas","Trp53_861_sas",1,-0.692552496601007
"Trp53_862_sas","Trp53_862_sas",0,-8.86010542614215
"Trp53_863_sas","Trp53_863_sas",1,-0.893553119106899
"Trp53_864_sas","Trp53_864_sas",0,-10.1890532140749
"Trp53_865_sas","Trp53_865_sas",0,-9.58191081521286
"Trp53_866_sas","Trp53_866_sas",1,0.223211167647991
"Trp53_867_sas","Trp53_867_sas",0,-7.22278394654886
"Trp53_868_sas","Trp53_868_sas",0,-10.0750918042077
"Trp53_869_sas","Trp53_869_sas",0,-6.44830381117333
"Trp53_87_sas","Trp53_87_sas",0,-4.10104390141574
"Trp53_870_sas","Trp53_870_sas",0,-8.90117613774094
"Trp53_871_sas","Trp53_871_sas",0,-9.71963543704274
"Trp53_872_sas","Trp53_872_sas",0,-9.1914344225993
"Trp53_873_sas","Trp53_873_sas",0,-4.77224076115539
"Trp53_874_sas","Trp53_874_sas",0,-9.49243311368811
"Trp53_875_sas","Trp53_875_sas",0,-8.06534560566889
"Trp53_876_sas","Trp53_876_sas",0,-8.94050319280995
"Trp53_877_sas","Trp53_877_sas",0,-6.70968228669497
"Trp53_878_sas","Trp53_878_sas",0,-6.71424551766612
"Trp53_879_sas","Trp53_879_sas",0,-8.43561573170047
"Trp53_88_sas","Trp53_88_sas",0,-4.32423272151366
"Trp53_880_sas","Trp53_880_sas",0,-4.50208213728496
"Trp53_881_sas","Trp53_881_sas",0,-8.72156890564832
"Trp53_882_sas","Trp53_882_sas",0,-8.29356644677808
"Trp53_883_sas","Trp53_883_sas",0,-6.99982386826419
"Trp53_884_sas","Trp53_884_sas",0,-8.16447768089067
"Trp53_885_sas","Trp53_885_sas",0,-8.1930996568079
"Trp53_886_sas","Trp53_886_sas",0,-7.50918393037653
"Trp53_887_sas","Trp53_887_sas",0,-5.13112844110719
"Trp53_888_sas","Trp53_888_sas",0,-8.11009468108844
"Trp53_889_sas","Trp53_889_sas",0,-5.40671882574929
"Trp53_89_sas","Trp53_89_sas",0,-4.73606334574283
"Trp53_890_sas","Trp53_890_sas",1,-2.52388956988893
"Trp53_891_sas","Trp53_891_sas",0,-8.36091007119416
"Trp53_892_sas","Trp53_892_sas",0,-7.78460146297564
"Trp53_893_sas","Trp53_893_sas",0,-6.8762948588205
"Trp53_894_sas","Trp53_894_sas",0,-8.13910674545635
"Trp53_895_sas","Trp53_895_sas",0,-7.82327935507727
"Trp53_896_sas","Trp53_896_sas",1,-2.97559340367685
"Trp53_897_sas","Trp53_897_sas",1,0.833973933398641
"Trp53_898_sas","Trp53_898_sas",0,-4.2918989421262
"Trp53_899_sas","Trp53_899_sas",1,-1.02360292159459
"Trp53_90_sas","Trp53_90_sas",0,-8.0248392051432
"Trp53_900_sas","Trp53_900_sas",0,-5.14616081640102
"Trp53_901_sas","Trp53_901_sas",0,-7.37309968976189
"Trp53_902_sas","Trp53_902_sas",1,1.82359481289143
"Trp53_903_sas","Trp53_903_sas",0,-7.54623405527955
"Trp53_904_sas","Trp53_904_sas",0,-6.78753323228933
"Trp53_905_sas","Trp53_905_sas",0,-5.37409642479473
"Trp53_906_sas","Trp53_906_sas",0,-6.31262611087344
"Trp53_907_sas","Trp53_907_sas",0,-6.05914611651349
"Trp53_908_sas","Trp53_908_sas",0,-7.44141703577281
"Trp53_909_sas","Trp53_909_sas",0,-8.45115811292472
"Trp53_91_sas","Trp53_91_sas",0,-8.01763582312955
"Trp53_910_sas","Trp53_910_sas",0,-8.2642881011676
"Trp53_911_sas","Trp53_911_sas",0,-8.34275767070597
"Trp53_912_sas","Trp53_912_sas",0,-5.46186864915431
"Trp53_913_sas","Trp53_913_sas",0,-7.28983474798963
"Trp53_914_sas","Trp53_914_sas",0,-4.1738560603288
"Trp53_915_sas","Trp53_915_sas",1,-1.50374726827346
"Trp53_916_sas","Trp53_916_sas",0,-7.03136038358252
"Trp53_917_sas","Trp53_917_sas",0,-7.92587452070803
"Trp53_918_sas","Trp53_918_sas",0,-8.26927635655555
"Trp53_919_sas","Trp53_919_sas",0,-4.65310222952914
"Trp53_92_sas","Trp53_92_sas",0,-7.76080021986186
"Trp53_920_sas","Trp53_920_sas",1,-0.492146161721458
"Trp53_921_sas","Trp53_921_sas",0,-4.95286234109835
"Trp53_922_sas","Trp53_922_sas",1,-0.0238802324960066
"Trp53_923_sas","Trp53_923_sas",0,-5.26520316854953
"Trp53_924_sas","Trp53_924_sas",0,-7.94494208515141
"Trp53_925_sas","Trp53_925_sas",0,-7.58752133916382
"Trp53_926_sas","Trp53_926_sas",0,-8.48617019526632
"Trp53_927_sas","Trp53_927_sas",0,-3.2767499714991
"Trp53_928_sas","Trp53_928_sas",1,-2.77442153745725
"Trp53_929_sas","Trp53_929_sas",0,-7.35195178672233
"Trp53_93_sas","Trp53_93_sas",0,-7.23837310196973
"Trp53_930_sas","Trp53_930_sas",0,-6.7174444032652
"Trp53_931_sas","Trp53_931_sas",0,-6.20469546806885
"Trp53_932_sas","Trp53_932_sas",0,-7.04641985519426
"Trp53_933_sas","Trp53_933_sas",0,-6.79599488380756
"Trp53_934_sas","Trp53_934_sas",0,-7.12281348909122
"Trp53_935_sas","Trp53_935_sas",0,-6.83709613407284
"Trp53_936_sas","Trp53_936_sas",0,-3.70386149638261
"Trp53_937_sas","Trp53_937_sas",0,-6.76276040454754
"Trp53_938_sas","Trp53_938_sas",0,-7.21453988515458
"Trp53_939_sas","Trp53_939_sas",0,-7.01679753422585
"Trp53_94_sas","Trp53_94_sas",1,2.95286009220311
"Trp53_940_sas","Trp53_940_sas",0,-6.81780238387239
"Trp53_941_sas","Trp53_941_sas",0,-6.61026474114565
"Trp53_942_sas","Trp53_942_sas",0,-6.36830666534729
"Trp53_943_sas","Trp53_943_sas",0,-6.54439411935845
"Trp53_944_sas","Trp53_944_sas",0,-6.85373349251753
"Trp53_945_sas","Trp53_945_sas",0,-4.97709815519344
"Trp53_946_sas","Trp53_946_sas",0,-5.44208525955422
"Trp53_947_sas","Trp53_947_sas",0,-5.58933242550324
"Trp53_948_sas","Trp53_948_sas",0,-6.12869392134633
"Trp53_949_sas","Trp53_949_sas",0,-5.20097306198827
"Trp53_95_sas","Trp53_95_sas",0,-3.75442830836068
"Trp53_950_sas","Trp53_950_sas",0,-3.38374977767175
"Trp53_951_sas","Trp53_951_sas",0,-5.68724807284576
"Trp53_952_sas","Trp53_952_sas",1,-2.21415455057076
"Trp53_953_sas","Trp53_953_sas",0,-6.54959170503964
"Trp53_954_sas","Trp53_954_sas",0,-6.49982386826419
"Trp53_955_sas","Trp53_955_sas",0,-7.2894221957791
"Trp53_956_sas","Trp53_956_sas",1,3.35002739156627
"Trp53_957_sas","Trp53_957_sas",0,-5.7938887581641
"Trp53_958_sas","Trp53_958_sas",0,-7.29599488380756
"Trp53_959_sas","Trp53_959_sas",1,2.96047542508277
"Trp53_96_sas","Trp53_96_sas",0,-3.23999647055981
"Trp53_960_sas","Trp53_960_sas",1,3.20649337985704
"Trp53_961_sas","Trp53_961_sas",1,2.87098313761229
"Trp53_962_sas","Trp53_962_sas",1,0.37629124021417
"Trp53_963_sas","Trp53_963_sas",0,-6.68479867313934
"Trp53_964_sas","Trp53_964_sas",1,3.50156432894814
"Trp53_965_sas","Trp53_965_sas",0,-5.49027381866691
"Trp53_966_sas","Trp53_966_sas",0,-7.97986515740699
"Trp53_967_sas","Trp53_967_sas",0,-6.83283450667978
"Trp53_968_sas","Trp53_968_sas",1,0.584962500721156
"Trp53_969_sas","Trp53_969_sas",1,-0.632910749877118
"Trp53_97_sas","Trp53_97_sas",1,2.66899101599903
"Trp53_970_sas","Trp53_970_sas",0,-7.81778821410329
"Trp53_971_sas","Trp53_971_sas",0,-3.64412248431554
"Trp53_972_sas","Trp53_972_sas",1,2.66589756217335
"Trp53_973_sas","Trp53_973_sas",0,-5.34906292615142
"Trp53_974_sas","Trp53_974_sas",0,-4.31467831003981
"Trp53_975_sas","Trp53_975_sas",0,-6.54687383139283
"Trp53_976_sas","Trp53_976_sas",0,-6.70037302242467
"Trp53_977_sas","Trp53_977_sas",0,-6.94246682397488
"Trp53_978_sas","Trp53_978_sas",0,-6.99380965596216
"Trp53_979_sas","Trp53_979_sas",0,-6.85454190627517
"Trp53_98_sas","Trp53_98_sas",1,-2.28508274939654
"Trp53_980_sas","Trp53_980_sas",0,-6.05914611651349
"Trp53_981_sas","Trp53_981_sas",0,-6.32619843073884
"Trp53_982_sas","Trp53_982_sas",0,-6.39067985676233
"Trp53_983_sas","Trp53_983_sas",0,-5.76812360784406
"Trp53_984_sas","Trp53_984_sas",0,-4.92150250643161
"Trp53_985_sas","Trp53_985_sas",1,-0.502779762670951
"Trp53_986_sas","Trp53_986_sas",0,-7.21391830172926
"Trp53_987_sas","Trp53_987_sas",0,-5.99185309632967
"Trp53_988_sas","Trp53_988_sas",0,-6.73393012035394
"Trp53_989_sas","Trp53_989_sas",0,-3.50449439161363
"Trp53_99_sas","Trp53_99_sas",0,-3.7037622887402
"Trp53_990_sas","Trp53_990_sas",0,-6.65060518564921
"Trp53_991_sas","Trp53_991_sas",0,-7.19562179471372
"Trp53_992_sas","Trp53_992_sas",0,-3.05634030134642
"Trp53_993_sas","Trp53_993_sas",0,-7.41322458971183
"Trp53_994_sas","Trp53_994_sas",0,-6.5908867194044
"Trp53_995_sas","Trp53_995_sas",0,-8.0059630331534
"Trp53_996_sas","Trp53_996_sas",0,-6.87650388447262
"Trp53_997_sas","Trp53_997_sas",0,-6.37984008360548
"Trp53_998_sas","Trp53_998_sas",0,-5.65473817692055
"Trp53_999_sas","Trp53_999_sas",0,-5.55458885167764
"Bcl2_911","Bcl2_911",1,3.14084598639807
"Kras_2691","Kras_2691",1,2.83570585202359
"Kras_1843","Kras_1843",1,1.98593024690667
"Mcl1_1577","Mcl1_1577",1,1.78062764108937
"Kras_2274","Kras_2274",1,2.275701764354
"Myc_705","Myc_705",1,1.78775864653947
"Mcl1_2674","Mcl1_2674",1,2.74244297206254
"Mcl1_1796","Mcl1_1796",1,0.426377158563689
"Kras_315","Kras_315",1,1.91061795942931
"Bcl2_1425","Bcl2_1425",1,1.79555708770116
"Kras_4023","Kras_4023",1,1.69339176564355
"Kras_1990","Kras_1990",1,1.17709832726349
"Mcl1_1474","Mcl1_1474",1,1.68567069152843
"Kras_887","Kras_887",1,1.5899392851214
"Trp53_998","Trp53_998",1,1.77599353307452
"Myc_1800","Myc_1800",1,2.29174667482939
"Mcl1_2953","Mcl1_2953",1,1.83412394211109
"Kras_2292","Kras_2292",1,2.44275137426676
"Trp53_1006","Trp53_1006",1,1.71104080923665
"Trp53_848","Trp53_848",1,1.63704271966732
"Bcl2_665","Bcl2_665",1,1.51321819304504
"Kras_3105","Kras_3105",1,1.02106916416095
"Trp53_995","Trp53_995",1,0.792949053292987
"Kras_675","Kras_675",1,2.57230034059056
"Mcl1_1576","Mcl1_1576",1,0.682991339864591
"Kras_674","Kras_674",1,0.787638739439246
"Bcl2_669","Bcl2_669",1,2.2653774565127
"Kras_1031","Kras_1031",1,0.864254980460074
"Trp53_737","Trp53_737",1,1.50401031866078
"Kras_4628","Kras_4628",1,1.75194296951044
"Kras_2526","Kras_2526",1,0.976761296875514
"Myc_706","Myc_706",1,1.37942126707123
"Bcl2_877","Bcl2_877",1,1.59140011343292
"Myc_1374","Myc_1374",1,1.64373402333671
"Trp53_1005","Trp53_1005",1,1.23169544328031
"Mcl1_3092","Mcl1_3092",1,1.36197950598317
"Bcl2_1132","Bcl2_1132",1,1.87875257395881
"Trp53_994","Trp53_994",1,0.416977385545841
"Mcl1_3263","Mcl1_3263",1,1.34236024625567
"Bcl2_212","Bcl2_212",1,0.816754168346078
"Mcl1_1610","Mcl1_1610",1,2.00345507596366
"Kras_2524","Kras_2524",1,1.39624717762258
"Mcl1_924","Mcl1_924",1,-0.0719546698751965
"Trp53_738","Trp53_738",1,1.36946201713654
"Mcl1_1883","Mcl1_1883",1,-0.112922160696557
"Myc_1896","Myc_1896",1,-0.736160885418363
"Mcl1_2566","Mcl1_2566",1,1.45267999885043
"Mcl1_1509","Mcl1_1509",1,-0.89699129699478
"Trp53_1562","Trp53_1562",1,1.29236798842355
"Bcl2_1187","Bcl2_1187",1,0.253195590286454
"Kras_2498","Kras_2498",1,1.68946364775691
"Myc_1802","Myc_1802",1,0.333925788235687
"Myc_1894","Myc_1894",1,0.847250103944469
"Bcl2_772","Bcl2_772",1,0.528367536238675
"Bcl2_882","Bcl2_882",1,0.890941099793134
"Trp53_1018","Trp53_1018",1,-0.190229929376979
"Myc_2243","Myc_2243",1,1.90312014838528
"Myc_654","Myc_654",1,1.23821940436592
"Bcl2_1041","Bcl2_1041",1,0.806865064710808
"Myc_2275","Myc_2275",1,0.629609476872081
"Mcl1_3020","Mcl1_3020",1,-0.0808419432452423
"Trp53_1644","Trp53_1644",1,-0.106296268549202
"Kras_2293","Kras_2293",1,0.598738116170252
"Mcl1_1863","Mcl1_1863",1,1.28443656571524
"Mcl1_1487","Mcl1_1487",1,0.570636581520942
"Bcl2_1455","Bcl2_1455",1,1.26817328205653
"Mcl1_2892","Mcl1_2892",1,0.412798319917481
"Mcl1_1767","Mcl1_1767",1,-0.317587096237609
"Kras_259","Kras_259",1,0.874492213034287
"Bcl2_995","Bcl2_995",1,-0.492046494225758
"Mcl1_1941","Mcl1_1941",1,0.594109320528688
"Kras_3449","Kras_3449",1,1.35067483380647
"Bcl2_885","Bcl2_885",1,0.227922715258973
"Trp53_1595","Trp53_1595",1,0.353329415947897
"Myc_1396","Myc_1396",1,0.278441077579959
"Kras_737","Kras_737",1,0.450570358907638
"Mcl1_2426","Mcl1_2426",1,0.771738629210143
"Trp53_997","Trp53_997",1,2.10719806040359
"Kras_1446","Kras_1446",1,0.0603949569387581
"Mcl1_2087","Mcl1_2087",1,-1.2305226649553
"Myc_1801","Myc_1801",1,-0.58113649126016
"Bcl2_856","Bcl2_856",1,0.177967195678804
"Bcl2_1459","Bcl2_1459",1,-0.0979060369866467
"Mcl1_1336","Mcl1_1336",1,-0.382204555327919
"Bcl2_1138","Bcl2_1138",1,0.480909610082427
"Kras_3890","Kras_3890",1,-0.0387598210096414
"Myc_2110","Myc_2110",1,1.60839017225647
"Bcl2_914","Bcl2_914",1,0.26892420998025
"Mcl1_1479","Mcl1_1479",1,-0.677109246108939
"Trp53_794","Trp53_794",1,-1.03470375085258
"Myc_436","Myc_436",1,-0.482904706168608
"Bcl2_912","Bcl2_912",1,0.488659267509131
"Bcl2_1000","Bcl2_1000",1,-1.18217837207814
"Myc_2302","Myc_2302",1,0.24586481412438
"Bcl2_761","Bcl2_761",1,-0.194510775810521
"Kras_294","Kras_294",1,-0.490689186212133
"Mcl1_2626","Mcl1_2626",1,-0.103737277136995
"Myc_2224","Myc_2224",1,-0.672712485646243
"Trp53_303","Trp53_303",1,-0.681595978700637
"Bcl2_1466","Bcl2_1466",1,1.0430850747101
"Bcl2_1042","Bcl2_1042",1,0.634169342944602
"Myc_2272","Myc_2272",1,0.44010743294726
"Myc_1917","Myc_1917",1,0.0287655013443953
"Bcl2_1304","Bcl2_1304",1,-0.185284523633636
"Bcl2_569","Bcl2_569",1,-0.467039544227176
"Mcl1_2824","Mcl1_2824",1,-0.646840321425595
"Kras_1946","Kras_1946",1,-0.335499763989677
"Kras_1773","Kras_1773",1,-0.518315393981693
"Bcl2_1051","Bcl2_1051",1,0.380206650370431
"Myc_1803","Myc_1803",1,-0.816242776475192
"Kras_743","Kras_743",1,0.536981767540239
"Bcl2_997","Bcl2_997",1,-0.0380128609313015
"Bcl2_1182","Bcl2_1182",1,0.576548387340985
"Trp53_1563","Trp53_1563",1,-1.1827579232167
"Trp53_841","Trp53_841",1,-1.20787134152369
"Mcl1_2089","Mcl1_2089",1,-0.31628915624322
"Kras_899","Kras_899",1,-0.734740929763274
"Bcl2_1135","Bcl2_1135",1,-1.15852819058893
"Bcl2_913","Bcl2_913",1,-0.567463723101854
"Myc_1008","Myc_1008",1,0.0130980659158961
"Bcl2_1137","Bcl2_1137",1,-0.722218989338173
"Mcl1_2210","Mcl1_2210",1,-0.541135757011268
"Mcl1_2046","Mcl1_2046",1,-0.36839751751666
"Myc_2180","Myc_2180",1,-0.754962614771921
"Mcl1_2949","Mcl1_2949",1,-0.119184143364497
"Mcl1_1473","Mcl1_1473",1,-1.18961321053275
"Trp53_996","Trp53_996",1,-0.483701957803782
"Kras_476","Kras_476",1,-0.617722109240935
"Kras_2825","Kras_2825",1,-1.0020219636783
"Trp53_1182","Trp53_1182",1,-0.588693542375147
"Bcl2_1052","Bcl2_1052",1,-0.730125255505284
"Bcl2_1277","Bcl2_1277",1,-0.29831271500956
"Myc_1900","Myc_1900",1,-1.13094289685399
"Trp53_850","Trp53_850",1,-1.2572253596888
"Kras_786","Kras_786",1,-0.552708356079359
"Kras_2628","Kras_2628",1,-1.22325816278346
"Bcl2_1289","Bcl2_1289",1,-0.483251835613554
"Myc_2283","Myc_2283",1,-0.638681113413979
"Mcl1_2915","Mcl1_2915",1,-1.07843373955671
"Abl1_642","Abl1_642",1,0.312879893643705
"Abl1_3776","Abl1_3776",1,0.684191985641072
"Abl1_217","Abl1_217",1,-0.372647811651796
"Abl1_3716","Abl1_3716",1,-1.098580191753
"Abl1_2747","Abl1_2747",1,-0.834183648927245
"Abl1_3720","Abl1_3720",1,1.1217153525043
"Abl1_186","Abl1_186",1,-0.856563589767307
"Abl1_845","Abl1_845",1,1.41374040814242
"Abl1_2748","Abl1_2748",1,0.176100056652866
"Abl1_1660","Abl1_1660",1,0.158702700193698
"Abl1_60","Abl1_60",1,-1.20709423207877
"Abl1_1413","Abl1_1413",1,-0.832893417765675
"Abl1_579","Abl1_579",1,-0.768584991056746
"Abl1_3703","Abl1_3703",1,-1.1100229260864
"Abl1_162","Abl1_162",1,-1.24021372109055
"Chrna7_1991","Chrna7_1991",1,0.399111383174657
"Chrna7_1689","Chrna7_1689",1,1.8623758822454
"Chrna7_2032","Chrna7_2032",1,-0.276102679006343
"Chrna7_1538","Chrna7_1538",1,-0.00725221585595381
"Chrna7_702","Chrna7_702",1,0.781174968276044
"Chrna7_601","Chrna7_601",1,1.72511143356998
"Chrna7_377","Chrna7_377",1,-0.188588265182716
"Chrna7_1570","Chrna7_1570",1,1.02832684395938
"Chrna7_1998","Chrna7_1998",1,1.30463175993383
"Chrna7_1720","Chrna7_1720",1,0.602387225658184
"Chrna7_663","Chrna7_663",1,-1.14259223914341
"Chrna7_652","Chrna7_652",1,-0.383004986078832
"Chrna7_267","Chrna7_267",1,-0.46506435645368
"Ada_948","Ada_948",1,2.46273126419019
"Ada_1206","Ada_1206",1,1.29699671658647
"Ada_98","Ada_98",1,0.0529630346186396
"Ada_1001","Ada_1001",1,0.670477370028959
"Ada_271","Ada_271",1,0.998341886202043
"Ada_944","Ada_944",1,-0.484189965869591
"Ada_833","Ada_833",1,0.130898960122632
"Ada_1434","Ada_1434",1,1.11104533439384
"Ada_1341","Ada_1341",1,1.49789013348661
"Ada_920","Ada_920",1,0.326752786233715
"Ada_589","Ada_589",1,-0.579014293818314
"Ada_1092","Ada_1092",1,-0.466192332196718
"Ada_575","Ada_575",1,-0.511520382320859
"Parp1_3067","Parp1_3067",1,2.15297093654839
"Parp1_1751","Parp1_1751",1,1.02617602386505
"Parp1_2886","Parp1_2886",1,-0.162587486107258
"Parp1_2339","Parp1_2339",1,0.375593161499909
"Parp1_3170","Parp1_3170",1,2.08537846716494
"Parp1_2837","Parp1_2837",1,1.27176443547795
"Parp1_1622","Parp1_1622",1,1.14968515859489
"Parp1_1892","Parp1_1892",1,-0.788252975342897
"Parp1_1094","Parp1_1094",1,-0.69790268496022
"Parp1_3062","Parp1_3062",1,-0.684206982770111
"Parp1_1600","Parp1_1600",1,1.6646970150875
"Parp1_614","Parp1_614",1,1.2524358184225
"Parp1_1750","Parp1_1750",1,-0.844406251808175
"Parp1_3234","Parp1_3234",1,1.07988808500362
"Parp1_666","Parp1_666",1,-0.679503714385475
"Parp1_1835","Parp1_1835",1,-1.09866459872188
"Parp1_657","Parp1_657",1,-1.1709697256514
"Parp2_443","Parp2_443",1,2.49849979664379
"Parp2_576","Parp2_576",1,1.68970609605306
"Parp2_186","Parp2_186",1,2.51100726839359
"Parp2_1643","Parp2_1643",1,1.46328194164079
"Parp2_1701","Parp2_1701",1,1.07721819121004
"Parp2_1642","Parp2_1642",1,1.34356600397581
"Parp2_1699","Parp2_1699",1,1.62865946684409
"Parp2_1048","Parp2_1048",1,1.92829226585787
"Parp2_1287","Parp2_1287",1,1.2244035240241
"Parp2_573","Parp2_573",1,0.402883935344773
"Parp2_1637","Parp2_1637",1,1.07008366815381
"Parp2_1705","Parp2_1705",1,0.266235488384311
"Parp2_905","Parp2_905",1,-0.707665248571669
"Parp2_578","Parp2_578",1,0.85740502161573
"Parp2_1409","Parp2_1409",1,-0.378355696530519
"Parp2_899","Parp2_899",1,0.469395147503652
"Parp2_1128","Parp2_1128",1,0.32819249111086
"Parp2_682","Parp2_682",1,1.13044442741782
"Parp2_50","Parp2_50",1,-0.959964399728476
"Parp2_1376","Parp2_1376",1,-0.583577030028223
"Parp2_314","Parp2_314",1,-0.360370309893654
"Parp2_1040","Parp2_1040",1,-1.19432525566146
"Parp2_536","Parp2_536",1,1.0525558587374
"Parp2_545","Parp2_545",1,0.845221520892926
"Parp2_1703","Parp2_1703",1,-0.860953172958787
"Parp2_1133","Parp2_1133",1,-0.398857186601725
"Parp2_188","Parp2_188",1,-1.23199435200661
"Parp2_1049","Parp2_1049",1,-1.18256371342005
"Adsl_386","Adsl_386",1,2.02015290435391
"Adsl_1523","Adsl_1523",1,2.64192414368892
"Adsl_2065","Adsl_2065",1,0.945589155519317
"Adsl_1820","Adsl_1820",1,2.26702883563063
"Adsl_1468","Adsl_1468",1,0.905170426968536
"Adsl_183","Adsl_183",1,-0.312519622857189
"Adsl_759","Adsl_759",1,-0.998607937846271
"Adsl_1771","Adsl_1771",1,0.0824462082122963
"Adsl_1283","Adsl_1283",1,0.548084156354111
"Adsl_1067","Adsl_1067",1,-0.26104758441225
"Adsl_1089","Adsl_1089",1,-0.954676835042854
"Adsl_1671","Adsl_1671",1,0.459623195450711
"Adsl_384","Adsl_384",1,-0.805709309230379
"Adsl_1037","Adsl_1037",1,-1.15563942121718
"Adsl_731","Adsl_731",1,-0.587076668168077
"Aebp1_3229","Aebp1_3229",1,1.68064713270999
"Aebp1_970","Aebp1_970",1,0.456421313158466
"Aebp1_3875","Aebp1_3875",1,2.07431401216486
"Aebp1_3876","Aebp1_3876",1,1.26158946696698
"Aebp1_2356","Aebp1_2356",1,-0.120833425928319
"Aebp1_3526","Aebp1_3526",1,1.35951821330791
"Aebp1_563","Aebp1_563",1,1.56994083363794
"Aebp1_625","Aebp1_625",1,1.84451060735259
"Aebp1_770","Aebp1_770",1,0.386300059946104
"Aebp1_3554","Aebp1_3554",1,0.216163560285747
"Aebp1_3884","Aebp1_3884",1,-1.08084844435888
"Aebp1_619","Aebp1_619",1,0.334543468271229
"Aebp1_3256","Aebp1_3256",1,0.966159841444572
"Aebp1_2557","Aebp1_2557",1,0.44137909290719
"Aebp1_1972","Aebp1_1972",1,0.703176866153647
"Aebp1_1243","Aebp1_1243",1,-0.489638689456642
"Aebp1_3556","Aebp1_3556",1,0.521778129077264
"Aebp1_890","Aebp1_890",1,-0.842006570495809
"Alk_2962","Alk_2962",1,2.23812157097463
"Alk_1321","Alk_1321",1,2.29004046372126
"Alk_415","Alk_415",1,2.49864648765024
"Alk_189","Alk_189",1,-0.204127757192627
"Alk_463","Alk_463",1,0.787828977346567
"Alk_1584","Alk_1584",1,0.539295465990691
"Alk_190","Alk_190",1,1.31606314095201
"Alk_2075","Alk_2075",1,-0.296848047721413
"Alk_192","Alk_192",1,1.72524577187492
"Alk_2996","Alk_2996",1,1.08657888817287
"Alk_2771","Alk_2771",1,-0.663247501952253
"Alk_3083","Alk_3083",1,-1.16645336331027
"Alk_3412","Alk_3412",1,-0.75807300481581
"Xiap_3454","Xiap_3454",1,2.24923220133562
"Xiap_1620","Xiap_1620",1,0.962588024122746
"Xiap_2790","Xiap_2790",1,0.540955451491538
"Xiap_811","Xiap_811",1,1.21826475097358
"Xiap_2476","Xiap_2476",1,1.7028656828494
"Xiap_370","Xiap_370",1,-0.259904813351877
"Xiap_2474","Xiap_2474",1,0.202027393533408
"Xiap_450","Xiap_450",1,0.830174480392687
"Xiap_1079","Xiap_1079",1,0.763397432313885
"Xiap_2066","Xiap_2066",1,-0.661042176239753
"Xiap_434","Xiap_434",1,0.218894996504806
"Xiap_2468","Xiap_2468",1,-0.0120529682244261
"Xiap_1232","Xiap_1232",1,0.668132397864666
"Xiap_2475","Xiap_2475",1,-0.0816882307256908
"Xiap_522","Xiap_522",1,-0.912433117219048
"Xiap_2919","Xiap_2919",1,-1.0603013811533
"Xiap_2054","Xiap_2054",1,-1.25751894613824
"Arg1_285","Arg1_285",1,3.7103207891739
"Arg1_277","Arg1_277",1,1.50657035252594
"Arg1_1210","Arg1_1210",1,2.01605092453362
"Arg1_1116","Arg1_1116",1,0.846316083495266
"Arg1_1205","Arg1_1205",1,0.117164851870153
"Arg1_113","Arg1_113",1,0.0530298699849858
"Arg1_110","Arg1_110",1,0.176510862098055
"Arg1_1424","Arg1_1424",1,1.0541310458362
"Arg1_1303","Arg1_1303",1,0.231463776544659
"Arg1_1041","Arg1_1041",1,0.308140565059674
"Arg1_1423","Arg1_1423",1,-1.20788693214649
"Arg1_870","Arg1_870",1,0.309722236507535
"Arg1_546","Arg1_546",1,0.488448525669892
"Atm_117","Atm_117",1,2.48359127431666
"Atm_2545","Atm_2545",1,1.56674870184169
"Atm_3957","Atm_3957",1,1.62658222602083
